,0
authority,2VoPPkUxL3iwic7kUzrgnvnKFr1Z8Zop15UArVKtdA4L
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,11306535
taker_volume30d,28170815
filler_volume30d,0
last_maker_volume30d_ts,1672206273
last_taker_volume30d_ts,1672341438
last_filler_volume30d_ts,1671695172
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,12056
userfees.total_fee_rebate,2310
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
