,0
authority,FFPnM3RLpFvjFEXkEzTFiszc22SytWhvSxx9VJ8H18w4
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,13823347
taker_volume30d,1233997785
filler_volume30d,0
last_maker_volume30d_ts,1671909657
last_taker_volume30d_ts,1671912528
last_filler_volume30d_ts,1671907144
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1235549
userfees.total_fee_rebate,2764
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
