,0
authority,7w28DWHR1H7dwLbrgaShiLRBd5g4Mp6H7HvvuUsV3oY1
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,98986436
taker_volume30d,3095683301
filler_volume30d,0
last_maker_volume30d_ts,1678389622
last_taker_volume30d_ts,1678400147
last_filler_volume30d_ts,1678387638
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3049919
userfees.total_fee_rebate,19797
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
