,0
authority,LUKEsMb7fu64BVHStVfNB4DisR6g62wfq7mgjqymepp
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,322770989
filler_volume30d,0
last_maker_volume30d_ts,1667583750
last_taker_volume30d_ts,1668016797
last_filler_volume30d_ts,1667583750
if_staked_quote_asset_amount,0
number_of_sub_accounts,4
number_of_sub_accounts_created,4
is_referrer,False
userfees.total_fee_paid,324535
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
