,0
authority,jesus1p1QWjPqCtNRqmBygcV9VPvZn3ixZPAXDqYUp8
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,390938580
taker_volume30d,100139257432
filler_volume30d,0
last_maker_volume30d_ts,1673451386
last_taker_volume30d_ts,1674058907
last_filler_volume30d_ts,1672359293
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,112840498
userfees.total_fee_rebate,78740
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
