,0
authority,DdZWhQDsbhoXdZMfSgbwnoZp26ZG9QvihguSgCqkyzSs
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,36322113
taker_volume30d,541277185250
filler_volume30d,0
last_maker_volume30d_ts,1674326958
last_taker_volume30d_ts,1674343713
last_filler_volume30d_ts,1669334452
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,635969318
userfees.total_fee_rebate,11345
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
