,0
authority,CC9hSkH2tCQ9J8bTMvEH1Fxj9x9rFFfggLLbxnMAd5VU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,3440148183
filler_volume30d,0
last_maker_volume30d_ts,1668713536
last_taker_volume30d_ts,1672056421
last_filler_volume30d_ts,1668713536
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,7580512
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
