,0
authority,E68npUQxc4P9bpxSsdgH81q9DPmF91HdWm8kLoR3BU5L
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,5268139654
taker_volume30d,86261624289
filler_volume30d,0
last_maker_volume30d_ts,1677015037
last_taker_volume30d_ts,1680589636
last_filler_volume30d_ts,1675865024
if_staked_quote_asset_amount,0
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,123046194
userfees.total_fee_rebate,1673549
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
