,0
authority,4fM41Wi7KwTwGWLiCpowSR2VaELxK14iVfERJR7JPLQY
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,19802513554
taker_volume30d,34577065021
filler_volume30d,0
last_maker_volume30d_ts,1675437604
last_taker_volume30d_ts,1675439563
last_filler_volume30d_ts,1675432387
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,34613847
userfees.total_fee_rebate,3962556
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
