,0
authority,5SpEddnSAQW5XTx6dVnNooZ24R7UDRP6WmQE8oid2eNp
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7836795506
taker_volume30d,9082678807
filler_volume30d,0
last_maker_volume30d_ts,1674406990
last_taker_volume30d_ts,1674416239
last_filler_volume30d_ts,1674158427
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,9109394
userfees.total_fee_rebate,1594878
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
