,0
authority,AVWWW6eq9U8EpuqnzMwsH8fFPzM8TSrtyguvLdzVgMoU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,39767572905
taker_volume30d,220721305612
filler_volume30d,0
last_maker_volume30d_ts,1673681408
last_taker_volume30d_ts,1673853120
last_filler_volume30d_ts,1671212789
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,437888468
userfees.total_fee_rebate,11831578
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
