,0
authority,HCcUvWgSkb6UevUPcvUiuhUAefXgfGyppxK9tY434FPv
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,2038236496
taker_volume30d,2218094338
filler_volume30d,0
last_maker_volume30d_ts,1673917447
last_taker_volume30d_ts,1673920646
last_filler_volume30d_ts,1667749825
if_staked_quote_asset_amount,102223797
number_of_sub_accounts,2
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,9047692
userfees.total_fee_rebate,407647
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
