,0
authority,4J1cfbme7dFfSCUd5npecaLDLvHB2QuAgSj29ATZ3bsT
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,37100000
taker_volume30d,121376933
filler_volume30d,0
last_maker_volume30d_ts,1678300858
last_taker_volume30d_ts,1680448566
last_filler_volume30d_ts,1676656659
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,207437
userfees.total_fee_rebate,7420
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
