,0
authority,B4B7hrVhybSVFVAjMmqUZCkFan7Qw5cgsHyXtZmwA5nU
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1223005910
taker_volume30d,7558510050
filler_volume30d,0
last_maker_volume30d_ts,1680509047
last_taker_volume30d_ts,1681164197
last_filler_volume30d_ts,1673543196
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,40084614
userfees.total_fee_rebate,1118179
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
