,0
authority,9ybWDxDK9zVZo3cRM8uQrtypcDYag9fbdo9hehtdPHnr
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,767569121
taker_volume30d,7094640171
filler_volume30d,0
last_maker_volume30d_ts,1678521483
last_taker_volume30d_ts,1678560866
last_filler_volume30d_ts,1677807526
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,8119665
userfees.total_fee_rebate,175491
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
