,0
authority,GxHTAMf3XfLAZFmMM4VvwsgxSXCJo1neMnnwby6UFtp6
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1227145993
taker_volume30d,2617100359
filler_volume30d,0
last_maker_volume30d_ts,1678532224
last_taker_volume30d_ts,1678532542
last_filler_volume30d_ts,1678513159
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,2617104
userfees.total_fee_rebate,245597
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
