,0
authority,9QvS7fk6nXjLLZUXqWrj8Lxq61GTDYjQQS6mQXfFZNtq
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,52759367561
taker_volume30d,295005108287
filler_volume30d,0
last_maker_volume30d_ts,1678358379
last_taker_volume30d_ts,1678718955
last_filler_volume30d_ts,1675105076
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,383807307
userfees.total_fee_rebate,12876930
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
