,0
authority,32yL9Hicq2FWJQTXUsx3w8harV3txLyeFcrr4rBNWCSF
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,13378453622
taker_volume30d,6345011038
filler_volume30d,0
last_maker_volume30d_ts,1680849741
last_taker_volume30d_ts,1680816410
last_filler_volume30d_ts,1675982130
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,7680962
userfees.total_fee_rebate,2211705
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
