,0
authority,8yHGP3LaTgz67TQWJ2SFxEgXepaf6RsAySUHSzSq41JS
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,7654659434
taker_volume30d,49244040279
filler_volume30d,0
last_maker_volume30d_ts,1674233790
last_taker_volume30d_ts,1674233696
last_filler_volume30d_ts,1669136190
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,117171711
userfees.total_fee_rebate,2332608
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
