,0
authority,87R8o8xLjHw2GpunYkm7pX7uJ8hjM4B1y4Qm7aQf6Yh4
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,303175000
taker_volume30d,330533150
filler_volume30d,0
last_maker_volume30d_ts,1673609051
last_taker_volume30d_ts,1673653077
last_filler_volume30d_ts,1673608736
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,330534
userfees.total_fee_rebate,60635
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
