,0
authority,4Sm9RWqrph72ZcWwCXSbjQ3gVJjfackrXZEKFSNJUSUx
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,703594080
taker_volume30d,21888784935
filler_volume30d,0
last_maker_volume30d_ts,1670342388
last_taker_volume30d_ts,1670423368
last_filler_volume30d_ts,1669723873
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,23048419
userfees.total_fee_rebate,140718
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
