,0
authority,6gR4e3VGasvHVSu714D4od2Di66RGctM8DB3C53w5ZQf
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,26538980
filler_volume30d,0
last_maker_volume30d_ts,1676880474
last_taker_volume30d_ts,1676880530
last_filler_volume30d_ts,1676880474
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,26541
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
