,0
authority,D8EFF8AWToTTmBtmXBrKRd3GoRWwQKHYQtb1LDiWzRxD
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,501690268
taker_volume30d,765707104
filler_volume30d,0
last_maker_volume30d_ts,1673478370
last_taker_volume30d_ts,1673475437
last_filler_volume30d_ts,1668657527
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1826171
userfees.total_fee_rebate,100716
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
