,0
authority,H37Zh3Hcu9N7vMqX8z2fAWXgsvpdT5VCvw55DwHzcBTm
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,74835616
taker_volume30d,7539677190
filler_volume30d,0
last_maker_volume30d_ts,1670576512
last_taker_volume30d_ts,1670580039
last_filler_volume30d_ts,1668669145
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,8328991
userfees.total_fee_rebate,15758
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
