,0
authority,3Fxk3LA6tKR8MBv8eAsEhNbPtXZ7MzBAMhTvFfPHwnZS
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1192885458
taker_volume30d,1452663243
filler_volume30d,0
last_maker_volume30d_ts,1674004812
last_taker_volume30d_ts,1673998589
last_filler_volume30d_ts,1673964907
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1461470
userfees.total_fee_rebate,238783
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
