,0
authority,6vUNmFBjpdA38g4zvjAkfKksyGoTjDFNYXVxtaEncnqF
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,199212246
taker_volume30d,1586970746
filler_volume30d,0
last_maker_volume30d_ts,1674011681
last_taker_volume30d_ts,1674039417
last_filler_volume30d_ts,1673176164
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,1797723
userfees.total_fee_rebate,49270
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
