,0
authority,24y6Hi2nUCjAP7Lzxm1kqMjA2UfUMMosKkETxJeqMcWT
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,1343836370
taker_volume30d,2695282009
filler_volume30d,0
last_maker_volume30d_ts,1673675104
last_taker_volume30d_ts,1672205971
last_filler_volume30d_ts,1669942693
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,3386497
userfees.total_fee_rebate,309044
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
