,0
authority,4GBd9aPrdk9ZFjN2tn2wKqTmA5fMTgmWnSL33WvZP7Fc
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,0
taker_volume30d,36846754141
filler_volume30d,0
last_maker_volume30d_ts,1676672341
last_taker_volume30d_ts,1676786566
last_filler_volume30d_ts,1676672341
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,37826995
userfees.total_fee_rebate,0
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
