,0
authority,95VmMwQ8nnA1DFdfxRyk8EESULYg1tbV2JeQQ9wWbVKa
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,146264790
taker_volume30d,968269843
filler_volume30d,0
last_maker_volume30d_ts,1680127908
last_taker_volume30d_ts,1680891465
last_filler_volume30d_ts,1673809671
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,2
is_referrer,False
userfees.total_fee_paid,3082490
userfees.total_fee_rebate,126137
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
