,0
authority,7wDvZdrx4GMy84nYhRbutSEXNyuaCHYCFsU2H8ohg2Nt
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,4186941826
taker_volume30d,8928020786
filler_volume30d,0
last_maker_volume30d_ts,1679929294
last_taker_volume30d_ts,1681305335
last_filler_volume30d_ts,1675820703
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,18876464
userfees.total_fee_rebate,1764173
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
