,0
authority,EjAcnbAZfzf8F3WcwtrTsWGoGi36phQ8yeuVoJ3i4Zts
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,187639397127
taker_volume30d,73066528219
filler_volume30d,0
last_maker_volume30d_ts,1672415158
last_taker_volume30d_ts,1671935902
last_filler_volume30d_ts,1671213907
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,79349556
userfees.total_fee_rebate,53183177
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
