,0
authority,5RCTnLvU3R9frcNgfiyuZHypFxPYzMyYWwNJzfK7Ca2k
referrer,11111111111111111111111111111111
next_epoch_ts,0
maker_volume30d,3947376
taker_volume30d,10196752452
filler_volume30d,0
last_maker_volume30d_ts,1679940238
last_taker_volume30d_ts,1680569097
last_filler_volume30d_ts,1679938705
if_staked_quote_asset_amount,0
number_of_sub_accounts,1
number_of_sub_accounts_created,1
is_referrer,False
userfees.total_fee_paid,11153954
userfees.total_fee_rebate,788
userfees.total_token_discount,0
userfees.total_referee_discount,0
userfees.total_referrer_reward,0
userfees.current_epoch_referrer_reward,0
